Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
total de la AIF,IDA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12617E+12,,,,,,,,
mezcla de la AIF,IDB,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03218E+12,,,,,,,,
Indonesia,IDN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.39557E+11,6.78169E+11,7.19102E+11,7.5786E+11,7.9313E+11,8.32299E+11,8.75309E+11,9.19688E+11,9.68932E+11,1.01723E+12,9.99728E+11,1.03597E+12,1.08909E+12,1.14681E+12
Sólo AIF,IDX,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09399E+12,,,,,,,,
Isla de Man,IMN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2674115913,2690160646,2679400041,2724949851,2831222911,3023745961,3311001841,3658657082,4068426770,4206753241,4450744869,4704437281,4991408077,5260944015,5560817820,5977879137,6438175832,6058323568,6058323568,6161314959,6315347913,6618437817,6957590043,7063071661,6826496268,6757321951,7106398345,7560818051,7606409670,7123631971,6516066782,,
India,IND,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,1.35928E+11,1.40845E+11,1.44897E+11,1.53621E+11,1.64918E+11,1.60486E+11,1.60422E+11,1.72828E+11,1.7878E+11,1.90465E+11,2.00309E+11,2.03644E+11,2.02614E+11,2.09431E+11,2.12153E+11,2.31752E+11,2.35675E+11,2.52927E+11,2.67432E+11,2.53816E+11,2.71015E+11,2.86952E+11,2.96101E+11,3.17641E+11,3.29315E+11,3.46715E+11,3.63154E+11,3.7694E+11,4.12328E+11,4.36798E+11,4.6015E+11,4.64826E+11,4.90553E+11,5.14617E+11,5.4915E+11,5.90746E+11,6.35982E+11,6.62918E+11,7.03913E+11,7.66059E+11,7.93379E+11,8.32759E+11,8.65435E+11,9.33387E+11,1.00732E+12,1.0869E+12,1.17379E+12,1.26824E+12,1.30515E+12,1.4077E+12,1.51976E+12,1.60262E+12,1.685E+12,1.7913E+12,1.92528E+12,2.07918E+12,2.25112E+12,2.40567E+12,2.56146E+12,2.6637E+12,2.49733E+12,2.7442E+12,2.92987E+12,3.16949E+12
No clasificado,INX,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88757146845,95073273097,1.03811E+11,1.13414E+11,1.21609E+11,1.3394E+11,1.39823E+11,1.4527E+11,1.53167E+11,1.58591E+11,1.69301E+11,1.79385E+11,1.85172E+11,1.76974E+11,1.63337E+11,1.65822E+11,1.63827E+11,1.63491E+11,1.73264E+11,1.8683E+11,2.25198E+11,2.41564E+11,2.56483E+11,2.691E+11,2.84796E+11,2.95515E+11,3.27955E+11,3.44051E+11,
"Irán, República Islámica del",IRN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,37478374320,41134838531,45645424190,50131890522,50283671417,58038427133,62480799510,66303269759,75282412933,84032628149,91652225823,1.18752E+11,1.36074E+11,1.90024E+11,2.78424E+11,2.80149E+11,3.30469E+11,3.20706E+11,2.69814E+11,2.6954E+11,1.96356E+11,1.83897E+11,2.19696E+11,2.33462E+11,2.15547E+11,2.1639E+11,1.76276E+11,2.09171E+11,1.44477E+11,1.59505E+11,1.85563E+11,1.9972E+11,2.04721E+11,2.55456E+11,2.51884E+11,2.45452E+11,2.5876E+11,2.51575E+11,2.31829E+11,2.69385E+11,2.79277E+11,2.90598E+11,3.35295E+11,3.59118E+11,3.84333E+11,4.2242E+11,4.46867E+11,4.99602E+11,4.98421E+11,4.85588E+11,5.26765E+11,5.47601E+11,4.7151E+11,4.51899E+11,4.55597E+11,4.09497E+11,4.46692E+11,4.5884E+11,4.3319E+11,3.97695E+11,4.06045E+11,4.46193E+11,4.61529E+11,
Iraq,IRQ,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02745E+11,1.12613E+11,1.1581E+11,1.21667E+11,1.29202E+11,1.48203E+11,1.57897E+11,1.61311E+11,1.65258E+11,1.88202E+11,1.84877E+11,1.89584E+11,2.00533E+11,1.75857E+11,1.78143E+11,1.9286E+11,
Islandia,ISL,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17486094485,,,,,,,,
Israel,ISR,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,39935988937,44989375927,50093312808,52882047511,55496829295,55640510784,56903656275,58445029030,59818713606,63459010420,62810151623,66912232066,69910845847,74054636594,71016719352,71935529265,78229257579,84317921787,89563609794,89152087904,97264639767,1.07558E+11,1.15738E+11,1.2072E+11,1.293E+11,1.37493E+11,1.46258E+11,1.5284E+11,1.60434E+11,1.652E+11,1.74321E+11,1.78304E+11,1.78694E+11,1.80095E+11,1.87983E+11,1.9863E+11,2.10033E+11,2.21533E+11,2.22613E+11,2.29396E+11,2.41801E+11,2.53663E+11,2.59051E+11,2.72624E+11,2.87639E+11,3.0015E+11,3.1607E+11,3.30887E+11,3.43714E+11,3.59816E+11,3.55438E+11,3.88277E+11,4.16871E+11,
Italia,ITA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65374E+12,1.68442E+12,1.7249E+12,1.7647E+12,1.79901E+12,1.83923E+12,1.88365E+12,1.89246E+12,1.89803E+12,1.92655E+12,1.93593E+12,1.95961E+12,1.98879E+12,1.93709E+12,1.87659E+12,1.8856E+12,1.88404E+12,1.82321E+12,1.79634E+12,1.81164E+12,1.82394E+12,1.88118E+12,1.91024E+12,1.9357E+12,1.94395E+12,1.7939E+12,1.91766E+12,1.92507E+12,1.97536E+12
Jamaica,JAM,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13917157628,13982761797,13185513835,13227119062,13484765270,13696065231,13638427454,13759715525,13748936958,13773067868,14106862507,14233373999,14508746232,,,,
Jordania,JOR,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38153862958,,,,,,,,
Japón,JPN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92957E+12,4.03136E+12,4.15654E+12,4.1862E+12,4.14481E+12,4.12432E+12,4.22385E+12,4.24603E+12,4.24168E+12,4.29818E+12,4.38532E+12,4.44379E+12,4.48296E+12,4.54182E+12,4.3978E+12,4.20612E+12,4.35111E+12,4.31092E+12,4.35553E+12,4.45399E+12,4.471E+12,4.61977E+12,4.67471E+12,4.73518E+12,4.7354E+12,4.72718E+12,4.56061E+12,4.6681E+12,4.64519E+12,
Kazajstán,KAZ,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73850157991,64370883320,58997411605,59124515512,59941498974,58837399437,59412526258,63313145529,72872230765,80737843374,87163403079,94314871662,99267208464,1.06324E+11,1.13858E+11,1.12683E+11,1.21721E+11,1.24892E+11,1.28721E+11,1.3736E+11,1.5278E+11,1.60079E+11,1.72771E+11,1.66672E+11,1.70128E+11,1.72488E+11,1.79571E+11,1.86047E+11,1.83065E+11,1.9014E+11,2.05212E+11
Kenya,KEN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,6799968981,6965214507,7963830959,8216979196,8901931603,9728256112,9306779739,11376702645,13295544635,13750043307,14409256016,14632158637,14756999509,16205876961,17351664059,18667475212,19851460977,20615484007,20802249750,21212289032,21549237611,22486229243,24089128885,25491013048,26989502923,28513358142,29376063371,29671528558,29486564450,28983589067,30025702416,31836277782,33687534256,34017366505,35264806334,35936681610,36263249148,37602561861,37877551149,38921704592,40999485463,43752222549,46478887179,49581780006,49864517016,44918248850,49005599895,52763841289,54664875175,56324317859,59401932358,63195136106,72038861174,74384086275,78901510236,82861704759,83412367982,89084524059,93293976227,98272361719
Kirguistán,KGZ,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4937184858,4992813394,5417656517,5838494665,6165038520,6417477544,6599787808,6933191581,7321100770,7231343163,7093283208,7184369503,8215226556,8799005157
Camboya,KHM,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5134002329,5401041474,5686308035,5919278514,6605301533,7239177740,7758702482,8177227639,9085875578,9940636858,11219424505,12474330958,13846871900,14802413718,15415443850,16295601390,17393577043,18618257872,20004827774,21611221376,23177973371,25064448763,27097259846,29422192595,31551120899,30826688767,31475647294,33161379544,35454975136
Kiribati,KIR,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196726177.5,207185873.5,204155497.5,193301090,206208022.3,202944437.1,231575826.4,266940106.6,306581171.4,372670569.4,345647539.6,378442468.7,384851744.6,433391971,389960117.4,390061744.5,392698611.8,
Saint Kitts y Nevis,KNA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894222222.2,,,,,,,,
"Corea, República de",KOR,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,29387971643,31096619885,32352021858,35991255159,38862198015,41940134533,47327098176,52259400815,59122907461,67464813951,72902000747,79444008480,84500984789,96688676138,1.02929E+11,1.07508E+11,1.25955E+11,1.43407E+11,1.61206E+11,1.73642E+11,1.63892E+11,1.72979E+11,1.89909E+11,2.16506E+11,2.39297E+11,2.55612E+11,2.91288E+11,3.34801E+11,3.79625E+11,4.12877E+11,4.51974E+11,5.01321E+11,5.3205E+11,5.70436E+11,6.23967E+11,6.78658E+11,7.23804E+11,7.53109E+11,6.95317E+11,7.69808E+11,8.19629E+11,8.52114E+11,9.25662E+11,9.50382E+11,9.91233E+11,1.01526E+12,1.05572E+12,1.11576E+12,1.12001E+12,1.14776E+12,1.23049E+12,1.25052E+12,1.28711E+12,1.3366E+12,1.38326E+12,1.47062E+12,1.53554E+12,1.58611E+12,1.61117E+12,1.61682E+12,1.61773E+12,1.67422E+12,1.66268E+12,1.69309E+12
Kuwait,KWT,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06282E+11,1.14839E+11,1.21998E+11,1.2626E+11,1.28487E+11,1.2728E+11,1.30629E+11,1.29238E+11,1.31899E+11,1.35894E+11,1.27142E+11,1.34748E+11,1.4285E+11,
América Latina y el Caribe (excluido altos ingresos),LAC,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,1.62545E+12,1.69394E+12,1.82158E+12,1.94605E+12,1.95554E+12,1.89038E+12,1.85903E+12,1.92747E+12,1.99747E+12,2.06992E+12,2.14697E+12,2.15639E+12,2.26758E+12,2.19168E+12,2.26868E+12,2.32573E+12,2.42866E+12,2.54332E+12,2.56688E+12,2.66988E+12,2.81417E+12,2.88668E+12,2.8904E+12,2.9946E+12,2.99936E+12,3.00435E+12,3.0785E+12,3.21459E+12,3.33858E+12,3.55396E+12,3.75129E+12,3.89198E+12,3.79782E+12,4.0349E+12,4.21791E+12,4.31877E+12,4.45332E+12,4.51168E+12,4.53282E+12,4.5023E+12,4.59103E+12,4.63528E+12,4.66517E+12,4.38739E+12,4.67089E+12,4.86354E+12,4.96504E+12
República Democrática Popular Lao,LAO,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4822456200,5095185721,5404754551,5633710601,6063597696,6591042125,6914632433,7609413271,8105589019,8878854438,9291616984,9939662307,10874805017,11823361377,12845660872,13784824956,14736038588,,,,,,,
Líbano,LBN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12053739751,15026674997,17840514900,19463572378,21296420121,22841207292,25129840980,25193949858,25830409760,25787224814,26307766994,26692964812,26396524611,23696657452,29322757854,31063940584,32052051292,35807240403,38488045013,41576115403,44579038977,45312023667,46527377420,48305754446,49138099831,49420827837,49843218809,50975258286,49107907536,45487612269,35467300880,31370728879,32820051437,
Liberia,LBR,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947075700,,,,,,,,
Libia,LBY,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84205303029,41881655399,76490281959,63735114061,49806190375,49953808617,48721434594,64601211975,69455540635,62125224728,43794124710,54525334466,50458981551,56195466651
Santa Lucía,LCA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657429630,,,,,,,,
América Latina y el Caribe,LCN,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,1.84909E+12,1.92917E+12,2.07446E+12,2.21382E+12,2.22911E+12,2.14698E+12,2.10547E+12,2.18122E+12,2.25911E+12,2.34435E+12,2.43578E+12,2.4531E+12,2.58195E+12,2.50121E+12,2.59169E+12,2.6655E+12,2.7849E+12,2.91522E+12,2.95552E+12,3.07543E+12,3.2429E+12,3.33029E+12,3.33856E+12,3.45863E+12,3.46722E+12,3.47489E+12,3.55699E+12,3.71902E+12,3.8622E+12,4.09805E+12,4.32492E+12,4.48962E+12,4.38853E+12,4.65447E+12,4.8635E+12,4.99702E+12,5.15658E+12,5.2243E+12,5.26228E+12,5.23538E+12,5.33157E+12,5.38913E+12,5.42675E+12,5.09218E+12,5.42686E+12,5.65462E+12,5.77211E+12
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.23791E+11,,,,,,,,
Países de ingreso bajo,LIC,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.07489E+11,,,,,,,,
Liechtenstein,LIE,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5162508404,,,,,,,,
Sri Lanka,LKA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83118677958,87194728100,92869072546,94943951714,94508787851,90185526356,94469098656,87249204538,84702877644
Países de ingreso mediano bajo,LMC,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08895E+12,1.14662E+12,1.23458E+12,1.29647E+12,1.35987E+12,1.39548E+12,1.46199E+12,1.50975E+12,1.58925E+12,1.68167E+12,1.80237E+12,1.87423E+12,1.97107E+12,2.09507E+12,2.18652E+12,2.28384E+12,2.36041E+12,2.50412E+12,2.68571E+12,2.87268E+12,3.07875E+12,3.29978E+12,3.4328E+12,3.6244E+12,3.85139E+12,4.02779E+12,4.22562E+12,4.46106E+12,4.74586E+12,5.05106E+12,5.3856E+12,5.70342E+12,6.03397E+12,6.26745E+12,5.98684E+12,6.3993E+12,6.79656E+12,7.21493E+12
Ingreso mediano y bajo,LMY,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.71154E+12,8.19484E+12,8.66723E+12,9.02316E+12,9.416E+12,9.92185E+12,1.03389E+13,1.08516E+13,1.15572E+13,1.24246E+13,1.33559E+13,1.45944E+13,1.60373E+13,1.70564E+13,1.77455E+13,1.91782E+13,2.03788E+13,2.15315E+13,2.26747E+13,2.3963E+13,2.50364E+13,2.62877E+13,2.77609E+13,2.90935E+13,3.03326E+13,2.99507E+13,3.21715E+13,3.33613E+13,3.49857E+13
Lesotho,LSO,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488282020,2571123660,2442103252,2522727482,2476604699,2547185597,2559212547,2538248036,2639103770,2766132821,2667892926,2778930460,2755913669,2539923678,2544569726,2682701348,2761921729
avanzada del dividendo demográfico,LTE,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94207E+12,5.26635E+12,5.60617E+12,5.85739E+12,6.1053E+12,6.50975E+12,6.85987E+12,7.28523E+12,7.78448E+12,8.44375E+12,9.12388E+12,1.00309E+13,1.11436E+13,1.19979E+13,1.26101E+13,1.36306E+13,1.46269E+13,1.55997E+13,1.64884E+13,1.74658E+13,1.82369E+13,1.90311E+13,2.01033E+13,2.11405E+13,2.21707E+13,2.22132E+13,2.38555E+13,2.4561E+13,2.56951E+13
Lituania,LTU,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15424139761,16825951604,18567367590,19827952865,19852680579,21045414703,22500903670,24193644216,26381791144,29269498154,31909926917,33591887436,36907485859,38903126753,34237743765,33891883079,34867265846,35893462086,37415795875,39368260075,39940688842,41435229334,43189020827,44648062454,46821364099,47451812624,47860841208,45877097621,
Luxemburgo,LUX,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,8914117256,8584784982,9290891191,10487139142,11693754382,10395673118,11141748419,10881650860,11425451975,11678600655,11992570612,12328880612,13847730532,14410549807,14822688356,15480977887,16468557530,17143635101,18444382524,20138172669,21201796107,22887147297,22936512854,24023403886,24280511309,25442646177,26205414099,27648884822,27792877405,30187537967,31327168585,31893020159,30947185939,30329348138,35406787570,36993333309,35823320900,40876452014,38921593485,30840384228,35101044651,36448048775,41394206204,40209963182,42454987070,38657980989,41001183453,44855795443,45537979444,44390470175,46010398937,49269385575,48486363495,
Letonia,LVA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12180712932,12437747127,13123799999,14234343627,14626127052,15248943237,16368146614,17345286850,18780483935,20176461959,22499977226,24906859073,28234828565,27676256505,25700915259,23181081671,23927531987,25005028774,25724575621,26180243689,27135722905,28384176767,29372153615,30473388430,30869582169,30554514903,31659031657,32909914242,
"Región Administrativa Especial de Macao, China",MAC,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11852547417,13123722855,15918102999,16974909776,18698081800,23967437173,22381903641,23720466275,29412426561,34768270830,38342656325,44513175417,46911986368,40245123332,40452401035,44039882860,47230097819,46777004098,28275748344,28530006529,26933490097,
Isla de San Martín (parte francesa),MAF,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marruecos,MAR,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,11356171696,12526977513,13728998190,14915842849,15763325120,16584730826,16977255861,17553200790,18588457212,19983626634,22081612717,23381642133,23781537699,24840682242,25679419396,24926060257,27096665400,27472904602,29365927575,30729101054,34230507103,34018150967,37657170487,38821510036,40422441044,43225720797,42465193401,41895990598,46592241615,43870400616,49712891936,48897010451,52781773062,53721598872,55053301771,59386423732,61801997297,65748297674,69024240910,71612934708,77109737251,79916952915,84580524097,86702236786,89746380343,94436165191,97017592859,1.01675E+11,1.03739E+11,1.08703E+11,1.0944E+11,1.14809E+11,1.18376E+11,1.21783E+11,1.13681E+11,1.2242E+11,1.24271E+11,1.28491E+11
Mónaco,MCO,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República de Moldova,MDA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4334289949,4401506379,4057693695,3960801476,4121231385,4473891963,4925144661,5330939969,5815644265,6234633668,6439159992,6503354881,7025588232,6379494969,6951849221,7336953026,7464848862,8144605798,8502287085,8247147200,8614254939,8999682531,9271659868,9648461605,8698725325,9765686386,9132604939,9317917003
Madagascar,MDG,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,4161747955,4247006887,4343459373,4303091191,4473601991,4453369953,4545312109,4796602673,5124152416,5286963760,5578265814,5779194866,5730983175,5572404023,5658052619,5741224214,5565029350,5726696474,5575536783,6105011684,6128843264,5469233553,5358365639,5377674490,5401249614,5481349755,5582029004,5541184021,5722569738,5956095616,6247274906,5808739438,5936814647,6074804026,6031470534,6136788535,6331246671,6635766805,6923785486,7307627734,7639780679,8042379760,6975053532,7752782571,8141186399,8478267587,8915626312,9553239838,10201168651,9740030769,9768503902,9914936790,10061181300,10268229568,10690221783,10894778488,11290115307,11861149213,12203730309,12735635529,11939008322,12749892227,13189694300,13746417768
Maldivas,MDV,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3535609511,3797041805,4080748369,4388197892,4711316093,5017838474,3442655747,4691958603,5255868810,5538294341
Oriente Medio y Norte de África,MEA,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97171E+12,3.02542E+12,3.05748E+12,3.10634E+12,3.17304E+12,3.21463E+12,3.40347E+12,3.49778E+12,3.53278E+12,3.54893E+12,3.4137E+12,3.61927E+12,3.8155E+12,
México,MEX,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,1.48628E+11,1.56254E+11,1.63805E+11,1.77027E+11,1.97283E+11,2.10146E+11,2.22098E+11,2.39816E+11,2.62185E+11,2.70897E+11,2.87901E+11,2.98593E+11,3.23121E+11,3.49503E+11,3.68754E+11,3.88255E+11,4.03786E+11,4.16825E+11,4.53579E+11,4.96602E+11,5.3823E+11,5.85062E+11,5.65967E+11,5.45829E+11,5.67923E+11,5.84307E+11,5.5682E+11,5.73694E+11,5.86724E+11,6.09362E+11,6.44124E+11,6.73499E+11,6.98159E+11,7.21505E+11,7.52123E+11,6.98552E+11,7.44425E+11,8.04555E+11,8.54793E+11,8.81123E+11,9.25604E+11,9.23836E+11,9.26694E+11,9.38825E+11,9.74481E+11,9.89539E+11,1.03642E+12,1.05694E+12,1.06978E+12,1.00063E+12,1.05501E+12,1.0868E+12,1.1187E+12,1.11919E+12,1.15333E+12,1.18296E+12,1.20257E+12,1.22587E+12,1.24925E+12,1.24087E+12,1.13277E+12,1.20949E+12,1.25806E+12,1.29511E+12
Islas Marshall,MHL,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182654900,189188800,193014300,197319600,208941900,212480400,209271800,208800000,216800000,215100000,222900000,209500000,212500000,215100000,214000000,205800000,218200000,221600000,242200000,244400000,244900000,254300000,279000000,271300000,253200000,252200000,257500000
 Ingreso mediano,MIC,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.57657E+12,8.05062E+12,8.51699E+12,8.86702E+12,9.25468E+12,9.75512E+12,1.01658E+13,1.06705E+13,1.13633E+13,1.22189E+13,1.31371E+13,1.43577E+13,1.5782E+13,1.67851E+13,1.74614E+13,1.88735E+13,2.00558E+13,2.11879E+13,2.23106E+13,2.35769E+13,2.463E+13,2.5858E+13,2.73083E+13,2.86169E+13,2.98317E+13,2.94438E+13,3.16359E+13,3.28032E+13,3.43949E+13
Macedonia del Norte,MKD,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7224808191,6814934177,6244665424,5807743060,5744501547,5703126304,5758553811,5830720401,6028718326,6264861268,6538809947,6408265298,6478226189,6617378168,6967446264,7213579163,7688142032,7835197942,8566465224,8576878178,8804680406,8979428802,8901652435,9140671266,9517547387,9747431783,9922824587,10032180949,10288462489,10639721417,10234203093,10631221535,10942196478,11056213006
Malí,MLI,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4182266332,4697811390,4539527873,4699200158,4821445394,4833337029,5171733698,5410748616,5828781960,6194088966,6208822022,6895374675,7013345919,7872092689,7999247704,8528087859,8874750052,9193311125,9678885552,9974443991,10571921825,10939765868,10821903386,11145176894,12012098450,12808995433,13488558047,14135046467,14861547982,15399003609,15144396305,15551042487,16178216306,16829805516
Malta,MLT,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6534708931,6746970410,6939897939,7119800501,7149280475,7021740548,7227364923,7674927044,8018714683,7584729645,8119694483,8347451033,8627645434,8918705740,9592494240,10554342527,10475335931,12325658086,12948194978,13438579234,12690329401,14234787191,14537218079,15742761201
Myanmar,MMR,INB (US$ constantes del año 2015),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57499580408,,,,,,,,
