Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Finlandia,FIN,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,10052.86092,10741.27733,10986.61333,11267.59293,11792.08279,12376.07262,12622.33753,12826.44437,13063.09306,14324.58344,15453.10484,15797.37253,16918.37845,17997.42911,18482.90231,18733.16523,18741.09903,18733.50789,19225.19236,20541.82874,21581.59737,21766.82992,22313.34058,22869.2074,23481.28345,24211.34485,24797.71882,25608.03938,26869.40473,28133.67494,28202.93713,26399.8532,25382.62655,25063.12609,25944.64631,26940.22268,27835.4899,29528.3798,31056.38151,32344.36956,34134.44086,34955.99853,35459.76828,36086.99305,37423.59662,38331.55169,39719.5889,41652.23343,41783.98799,38226.24671,39257.35249,40009.85845,39213.54584,38650.87005,38307.34053,38359.48734,39233.14147,40434.15888,40862.29325,41368.21787,40279.82059,41295.66829,41780.70037,41088.76377
Fiji,FJI,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,4367.895294,4385.927852,4405.508408,4540.733015,4616.232126,4356.133134,4231.561411,4677.463607,4937.592774,4960.789976,5481.575783,5751.647336,6076.857916,6676.758039,6750.635623,6687.243022,6757.249176,7009.304405,6973.272628,7641.341536,7341.812348,7622.555053,6997.167488,6560.104844,6940.846123,6464.712131,6819.256798,6272.843655,6264.710692,6663.756687,6986.481949,6742.568004,7102.033499,7207.212454,7532.825808,7682.721666,8000.976998,7744.503342,7748.636316,8333.524959,8103.391092,8180.945767,8359.563032,8362.877618,8724.733007,8706.021109,8787.764793,8640.547786,8675.99145,8519.525726,8740.612729,8951.789014,9058.986707,9473.011463,9990.390473,10428.79195,10677.00934,11253.57162,11702.7098,11663.61338,9675.612233,9185.793024,10971.46589,11736.70037
Francia,FRA,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,9673.888412,10034.26564,10616.63229,11162.13853,11753.41613,12200.89351,12725.87346,13240.77224,13724.47057,14580.0416,15343.77549,16010.11296,16590.30208,17544.53941,18246.40095,17955.6291,18663.82526,19240.47573,19899.47391,20542.56075,20775.7168,20898.14499,21330.54278,21483.66378,21723.06228,21953.90291,22363.89543,22810.56951,23770.90199,24670.3339,25229.96839,25414.06792,25671.19293,25468.01978,25977.61675,26479.74268,26753.88349,27332.2853,28171.37831,28979.13221,29972.73691,30320.21898,30421.97939,30500.42758,31146.2331,31496.73838,32127.08617,32737.04057,32678.63419,31593.00931,32066.50152,32689.98176,32592.04299,32677.48126,32847.20279,33079.77103,33276.3455,33871.2585,34305.54428,34884.8649,32184.57837,34277.07555,35043.50728,35256.44887
Islas Feroe,FRO,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284099.9444,269807.9564,269523.3985,279791.113,301167.9195,319102.1017,335171.8014,335109.7115,335888.7272,342710.5337,346546.9234,356700.4537,345681.0789,359619.2441,368010.4537,373501.3399
Micronesia (Estados Federados de),FSM,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,1306.67569,1298.96385,1278.209271,1666.209296,1870.068016,1824.856781,1788.36603,1787.640015,1836.52694,1817.974725,1635.860323,1741.232486,1645.58315,1628.595324,1519.438641,1720.951252,1806.732708,1778.710303,1781.723431,1809.03609,1841.646182,1942.503455,1980.802626,2096.837465,2047.215219,2167.860836,2089.771475,1956.73128,2006.978999,2029.043696,2120.215273,2159.984871,2170.196891,2207.514806,2146.401608,2200.313252,2212.09078,2188.250819,2154.052838,2197.346166,2255.705784,2324.215863,2276.768004,2188.30292,2132.421861,2224.41315,2227.824891,2237.831222,2229.116815,2312.25404,2253.95795,2302.37225,2274.470628,2281.807689
Gabón,GAB,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,1231005.521,1396566.556,1482343.113,1552522.711,1601519.521,1710681.269,1761504.048,1805836.636,1821546.224,1931586.823,2054950.258,2219198.994,2420606.007,2612247.124,3566697.36,4158025.537,5510916.764,4703987.403,3486010.569,3415485.899,3413689.984,3494266.386,3296365.645,3388005.096,3544099.36,3367581.696,3249567.38,2618730.972,2874047.47,3034516.142,3105775.223,3207312.647,3025700.171,3062457.937,3094007.932,3165508.4,3198248.514,3297551.889,3326919.237,2953495.945,2823920.914,2809299.712,2728251.068,2714464.499,2657702.645,2650727.668,2499740.009,2568363.993,2404682.541,2329011.257,2409556.635,2490502.703,2529162.972,2579361.953,2601796.853,2619835.022,2599090.33,2542855.951,2499931.336,2534494.786,2429179.41,2408646.898,2426652.344,2431936.914
Reino Unido,GBR,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,9907.216469,10097.75938,10122.43234,10535.19888,11052.51931,11215.68553,11328.85693,11580.78047,12155.24889,12339.54089,12623.33486,13011.28962,13527.64994,14382.36001,14016.20278,13810.67827,14216.10304,14570.28841,15182.04752,15737.09798,15399.00417,15272.38044,15582.63207,16234.97111,16577.10367,17225.4871,17727.04338,18643.33161,19668.31971,20122.84058,20209.9888,19925.33399,19951.22358,20399.01095,21129.69689,21607.39361,22108.9283,23138.04565,23855.73581,24503.48891,25476.15143,26031.18989,26386.68037,27092.03417,27600.45204,28160.65918,28619.93281,29143.35646,28842.94951,27302.94554,27694.75717,27791.97682,28015.86919,28329.76017,29020.28041,29431.23894,29770.34306,30354.27241,30594.86173,30916.96257,27632.21584,30026.53395,31124.44239,30974.83854
Georgia,GEO,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,3863.508711,3988.056413,4128.757477,4239.334368,4406.921319,4808.496532,5112.057882,5378.700884,5567.622393,5779.231919,6413.505182,6503.963488,6621.168525,6988.568061,7538.497488,8035.349787,8464.213338,8986.29949,9597.744275,10229.56074,10607.91906,11075.36908,11201.90191,11581.53134,12106.35628,12593.66489,11461.7919,11513.22863,12033.10581,11138.17584,9493.544357,7437.912281,4066.687186,2853.128627,2596.113047,2765.514988,3188.993742,3639.383132,3846.256263,4038.783871,4193.880452,4464.208981,4751.01891,5312.095747,5654.717952,6236.564595,6863.046011,7766.521474,7978.798732,7756.096014,8300.906199,9031.687174,9697.029184,10225.4962,10638.77267,10977.97854,11349.95124,11934.00007,12662.38549,13366.6258,12517.20518,13902.2437,15409.55399,16603.12957
Ghana,GHA,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,2911.248315,2926.406769,2974.114432,3031.874941,3025.965281,2994.674391,2799.006057,2816.239113,2758.655152,2852.112972,3046.894388,3118.326507,2956.368097,2955.096779,3067.32246,2609.349545,2445.814296,2428.775359,2555.802517,2416.589178,2358.005285,2212.362901,2000.213473,1852.375772,1961.27045,2017.280827,2075.968305,2126.196658,2192.547677,2247.21262,2263.519987,2323.775955,2354.660002,2408.638713,2429.01873,2469.924065,2523.956607,2568.045598,2624.142376,2673.534841,2703.667214,2737.920632,2783.514236,2850.251957,2931.194266,3023.77929,3134.737114,3187.768019,3392.252816,3468.9411,3653.009188,4067.152366,4338.827871,4545.267712,4565.823417,4556.311628,4604.018218,4870.174019,5065.904042,5288.329213,5210.680251,5368.980858,5467.927234,5522.530509
Gibraltar,GIB,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,2536275.057,2624711.437,2639364.488,2636095.716,2729560.788,2763819.997,2936651.63,2794375.937,2937347.866,2854221.528,2877335.123,2840919.817,2834529.204,2811301.312,2788090.991,2859515.044,2876627.508,2896245.706,2999448.334,3039614.218,3063334.76,3020048.177,3020860.922,3078055.662,3105741.286,3159316.55,3208193.386,3305788.703,3362402.24,3413235.304,3430717.716,3509949.138,3634155.873,3597936.115,3604145.921,3638650.801,3605761.23,3763443.989,3825321.552,3691145.222,3774828.297,3889139.931,4019332.414,4077022.774,4124165.783,4174915.051,4509416.027,4848339.222,5027097.913,5175216.449,5282185.584,5439024.772,5516425.536,5745300.465
Gambia,GMB,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,19923.36214,19382.5717,20651.99075,20566.51062,21221.25621,20606.39008,20061.76897,21280.66525,21877.88905,23870.62002,24853.52877,24908.07562,25634.54415,24462.47473,25117.55334,25066.69577,24010.0451,25659.01469,25565.23672,24376.10591,24375.89168,23979.79466,24044.41406,24424.82682,24254.70636,23979.22477,23802.16571,23636.3847,22923.24804,22447.04246,22292.0769,22729.79836,22874.45001,23671.54796,24298.89477,25021.64546,23567.16748,24516.98771,25538.01335,24253.42203,23440.39469,23462.97652,24216.57825,25091.37474,25812.37778,23030.51048,23534.06314,23511.3254,22530.2951,22812.23302,22652.31746,23152.49773,24233.22722,25141.60561,24698.31206,25388.14725,26168.53167,26800.08392
Guinea-Bissau,GNB,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,313364.7889,300175.3882,319093.9665,319267.7504,322649.9912,327850.3051,322634.1086,280283.0868,297086.2315,292598.2411,243122.9171,282814.9936,290059.3618,275787.5373,296166.3697,303633.6526,296458.1872,300205.4566,308948.6618,322411.766,336499.7673,346205.006,339859.2285,335725.5179,335908.0836,341946.1156,373740.9232,390517.6594,297270.4293,340733.5081,337637.4624,346354.2673,351203.7135,342366.2643,338484.3433,352328.2102,353105.4148,353238.3601,360023.46,359576.2151,370041.7828,389581.0002,372858.6675,374884.6513,368685.6211,381371.0601,391647.8746,400525.9018,405841.3021,418455.8997,415101.9121,431007.0569,440861.1803,453485.4939
Guinea Ecuatorial,GNQ,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,231612.8495,233174.8119,224282.9318,220965.2209,210062.4418,224469.644,208848.0424,208928.4723,206119.9872,195940.0159,185405.334,176820.4771,229602.9567,245675.0477,276146.1444,312435.8528,500963.059,1204768.955,1434054.546,1732568.888,1943104.317,2977529.271,3342532.597,3584794.862,4660817.559,5168902.763,5325575.079,5868618.514,6604113.303,6391430.456,5559574.799,5670713.903,5896862.193,5431684.658,5245346.047,4590112.406,4034841.464,3674105.028,3329825.991,3045994.526,2821847.508,2777642.692,2796024.749,2590521.286
Grecia,GRC,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,4493.648074,5046.806937,5035.130541,5610.686793,6116.415165,6743.412683,7128.574283,7471.629491,7957.927024,8845.771868,9613.787226,10322.73937,11297.86577,12156.79824,11332.31373,11941.20537,12562.75496,12765.05324,13513.75833,13784.36569,13742.06153,13407.79127,13174.46179,12956.76672,13151.59399,13429.39442,13454.33794,13106.52666,13618.96269,14062.90402,13914.92952,14175.11568,14165.71765,13857.30862,14063.85998,14292.23256,14426.10653,14872.3208,15298.45169,15645.09513,16225.95525,16892.4793,17618.87391,18595.7783,19547.41158,19720.84033,20928.58284,21607.40439,21562.50753,20619.98095,19420.88674,17528.64335,16155.4338,15903.26424,16136.38328,16205.96748,16268.33638,16540.67165,16916.46773,17319.92135,15760.92673,17334.60561,18562.6463,19052.67785
Granada,GRD,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,6668.923477,7077.075593,7537.325374,7572.512112,7728.418822,8018.937743,8260.780585,8506.289765,8957.443394,9534.507501,10323.40209,10545.12119,10852.68208,11193.74849,11254.71312,11070.06653,10770.53877,10872.65896,11026.04146,11436.67674,11929.41031,13241.49082,14059.71029,14647.57797,14279.89295,14713.92015,16035.43863,15867.64176,17906.9386,17128.90362,18114.13293,18224.10276,16964.12713,16827.20054,16881.30694,16583.37397,16866.77769,18002.83882,19072.25575,19707.46113,20527.29604,21375.73364,21466.53331,18456.17624,19263.8489,20634.31783,21339.5
Groenlandia,GRL,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,88053.56925,97866.75716,101545.7228,106907.549,111866.4707,112362.402,118818.7579,130086.554,138474.1181,144033.7812,154659.2826,153246.0314,145051.0079,148337.5312,139052.8412,142782.4801,152058.7394,158666.6658,165417.3921,174838.1988,153515.1656,153617.2703,146291.9946,139188.2283,146637.3117,151287.1756,153326.542,155300.9768,167050.893,169352.6613,181056.6655,182866.2609,180261.7729,187730.1154,200180.9843,210076.4029,222376.4399,228489.0814,243555.6029,245686.4869,247394.7808,246231.3236,250015.8423,248198.573,260836.664,255059.3435,266658.9542,266866.0543,269242.9895,275873.7217,275694.9988,277842.3031,,
Guatemala,GTM,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,13718.66064,13889.49976,13961.01466,14851.42923,15094.68697,15304.90805,15694.88328,15887.69295,16810.2636,17141.12446,17649.87657,18159.65804,18995.77599,19766.66225,20500.99623,20397.62972,21436.89923,22608.73102,23159.49997,23651.79886,23927.89495,23485.56066,22141.44738,21050.35665,20569.83678,19874.0834,19357.22234,19498.05667,19697.59934,19906.20951,19957.02921,20134.24138,20554.9237,20799.6908,21070.01418,21535.29976,21605.51181,21978.90402,22493.48261,22778.43736,23046.40745,23048.3812,23390.98989,23455.67779,23659.86326,23911.77516,24664.04109,25680.46497,25987.2984,25596.12471,25817.66568,26361.79586,26610.74795,27060.12229,27732.10205,28342.77543,28570.43167,28919.56846,29410.72771,30130.74244,29160.50924,31071.05914,31923.99368,32544.85974
Guam,GUM,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28025.7524,28129.73145,29833.34351,30815.56292,29604.64453,29739.75446,30266.81876,30311.7835,30932.84971,30952.9671,31653.75065,32259.61944,32933.29949,33322.21582,33519.45102,33971.49673,33858.08863,34899.38693,31160.96646,31496.97673,32812.68919,
Guyana,GUY,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,562845.3818,575661.3962,569420.01,488769.7602,532716.4017,576479.4691,594005.4665,606844.2517,600506.6941,629417.6177,644546.2323,655324.3566,625720.3221,626115.4853,667108.7675,716577.2481,720955.3238,696009.2066,678135.5492,660953.2627,668675.2618,676856.4285,587382.2233,548064.2661,521700.4029,536043.4259,533552.7198,541154.1265,524224.1423,501617.987,489454.1264,520515.7465,559363.4638,602637.7848,651585.06,682053.656,734244.6178,777867.6255,763463.272,785140.6231,774079.4637,792092.4258,801929.2955,797434.6702,810626.9192,796382.9334,839383.1541,902247.5725,920827.5577,957269.9689,1000661.99,1057036.56,1112608.001,1147515.87,1160358.459,1161325.863,1198016.366,1234781.952,1252020.072,1292730.278,1855227.553,2205532.994,3575412.131,4756692.724
Ingreso alto,HIC,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong, Región Administrativa Especial",HKG,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,34949.97001,38287.84945,42824.40293,45408.32049,50707.07913,51162.01548,50685.23692,51306.17719,56221.1755,59922.45517,62920.92057,68276.50597,74528.0083,73953.35557,72921.3735,83651.17309,92120.33946,97939.58222,103447.0657,110902.6091,118360.7285,119974.9264,125228.5271,136371.3666,135935.6329,149095.6811,167378.7295,180105.0181,182307.5164,188683.6708,197795.3755,208370.8301,217523.3011,225516.6186,226343.1393,225736.6172,235281.7715,219600.0734,222964.9588,237944.6362,237522.3031,240390.4153,248226.9567,267726.5423,286253.3024,304422.861,321329.1789,326209.434,317503.0117,336510.0652,350347.8704,352392.9735,361864.9097,369258.4549,374871.0107,380661.0692,392086.5119,400034.8872,390447.5286,366205.7212,393412.8772,382377.1797,384949.5097
Honduras,HND,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,10933.53176,10825.71814,11130.65675,11206.58446,11481.28471,12164.4326,12453.53839,12821.20689,13274.98759,12975.53182,13052.97764,13172.65841,13514.77586,14145.61068,13573.60983,13457.35054,14413.56691,15422.46957,15844.66366,16226.58519,15832.47438,15172.46537,14418.75762,14123.2103,14581.7674,14962.22403,15315.05201,15874.93994,15703.4579,15684.83274,15673.87951,14729.79352,15186.83562,15720.57477,15313.41589,15806.78794,15654.33791,15922.4057,16062.87878,15531.09627,16214.33272,16211.70664,16381.91524,16692.92659,17296.49319,17903.095,18634.11656,19337.79275,19708.85308,18813.28451,19104.72517,19431.72966,19828.88044,19982.98399,20199.05503,20579.20573,20982.66326,21595.58212,22019.28069,22177.67892,19838.28476,21961.57447,22491.25372,22900.94056
Países pobres muy endeudados (PPME),HPC,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croacia,HRV,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9530.157378,7662.065458,6931.938752,6341.455732,6639.317249,7137.119066,7677.708309,8191.130582,8380.715248,8345.566267,8676.531891,9297.418436,9831.18872,10375.67158,10805.37181,11258.4259,11827.73639,12427.62081,12673.77521,11822.60019,11691.36552,11720.33338,11510.65016,11568.0179,11592.06664,12003.85652,12554.97787,13176.93061,13738.59882,14305.81069,13234.66675,15041.79538,16235.72293,16754.33779
Haití,HTI,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,72485.82613,69096.49322,73195.06917,70549.19132,68162.40071,68356.97867,66718.38339,64108.15516,64928.23788,66158.62644,65356.93889,68293.95639,67663.02414,69538.98808,72160.37989,71578.29346,76136.41437,77453.03925,80692.08718,85137.92238,89675.95709,85455.2004,80825.23896,79981.03422,78660.24226,77580.29186,75663.42459,73560.5167,72217.4435,68687.25827,67985.76081,67868.08671,62993.55182,58416.19078,50453.56291,54400.50681,55587.22939,56024.08546,56188.77486,56655.61846,56103.37512,54900.97661,54500.5428,55417.24381,53764.14154,54492.33996,54521.79762,56133.29688,56673.18841,59027.89865,55045.93336,57201.06143,56604.31581,58170.84572,58980.76532,58953.96475,59188.8391,59854.08867,60049.61914,58256.03483,55635.5826,54007.15244,52503.22561,50932.26166
Hungría,HUN,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,579832.7771,604339.5942,639138.7256,673814.2008,703260.462,998742.9027,1069412.744,1145348.281,1196876.772,1274130.596,1328958.003,1407320.216,1488722.21,1586323.44,1672435.332,1765711.899,1819240.789,1948429.993,2027156.696,2078130.364,2080931.627,2140441.551,2202551.458,2221810.713,2285436.037,2283801.596,2322815.643,2420977.202,2423108.321,2467679.535,2406123.288,2120106.291,2055946.881,2046434.73,2109632.079,2144038.439,2149494.464,2221526.661,2313543.179,2391356.9,2504969.018,2613010.494,2744705.279,2864725.212,3014762.328,3150484.011,3279907.599,3294104.286,3333006.116,3117925,3158612.635,3226709.075,3202866.085,3269589.497,3417158.095,3552282.184,3641197.703,3806856.297,4016081.834,4213339.466,4032949.24,4335626.322,4565147.443,4548323.708
Sólo BIRF,IBD,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIRF y la AIF,IBT,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total de la AIF,IDA,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mezcla de la AIF,IDB,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,6237014.612,6413810.189,6351149.71,6036114.889,6073247.548,5985628.155,6008801.208,5935422.822,6407433.054,6657959.88,6966539.943,7256587.79,7563224.389,7964142.504,8354363.252,8551415.561,8915155.958,9461076.605,9857975.721,10326721.9,11079184.54,11680283.68,11669683.33,11884873.41,12433560.09,12470419.98,12939360.07,13315704.27,13819096.41,14573755.4,15348182.75,16121139.61,16873604.87,17666598.86,18681032.13,19883234.81,21087879.75,21722816.34,18575364.78,18442995.48,19075196.22,19497676.22,20100604.68,20784516.89,21554451.77,22490853.85,23415682.01,24574660.85,25716698.81,26568333.06,27868391.33,29212467.89,30578268.71,31879691.82,33084644.06,34310706.14,35652440.97,37078930.31,38621154.31,40181952.63,39018992.88,40179715.02,41997725.08,43747610.76
Sólo AIF,IDX,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isla de Man,IMN,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,11980.4223,12054.33565,14292.13567,15490.56024,17041.63808,17910.03211,18355.04159,18411.33538,18414.85935,18781.78658,19424.3705,20161.87966,21553.40264,23130.25415,25914.46501,29098.75117,30289.05087,31583.60531,33194.97638,34837.73399,36303.69835,38095.56567,40631.37843,43219.59037,44849.87017,45289.29454,46307.64608,46948.88009,50406.0505,52614.83245,55491.3963,55474.99193,59422.05973,61003.79751,62208.22225,62253.86585,56680.36842,58826.27764,,
India,IND,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,16905.04502,17119.17257,17207.93581,17816.49292,18701.28114,17803.03925,17416.52749,18380.67557,18599.47642,19401.4696,19954.14813,19837.44907,19299.37977,19491.78637,19274.3631,20546.91843,20402.93886,21372.95513,22079.56026,20442.04629,21304.79687,22059.91947,22300.06526,23371.97389,23702.34123,24373.88864,24955.38704,25359.90158,27182.80234,28163.02074,29070.86031,28748.09206,29685.10606,30449.22727,31819.61764,33547.64651,35366.6876,36082.41913,37579.29643,40132.82538,40898.41122,42076.8362,42893.42366,45469.51675,48243.14146,51223.13426,54493.05381,57790.75553,58723.57606,62431.0361,66758.00498,69268.601,72051.3059,75637.80373,80224.46558,85612.07382,91582.6144,96675.69304,101791.8865,104638.7588,97637.93294,106221.2196,112748.4696,120868.4333
No clasificado,INX,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,7690.399332,8088.172358,8314.030464,8657.824721,8942.035119,9080.870248,9125.498005,9608.072792,10353.42603,10896.62609,11093.4784,11344.90634,11902.94582,12266.60769,12579.06327,13073.72796,13057.52969,13939.65877,14730.97053,14982.71004,15267.36258,15591.38141,15797.34695,15647.42893,16227.89853,16701.87237,16622.77827,17396.11001,18382.18737,19528.1402,21163.62329,21448.33719,22014.70368,22494.75416,23695.92267,25846.03644,27534.63826,30264.41774,32575.86509,35602.44925,38434.55516,39834.5223,41479.59115,42039.31144,44079.67104,45605.24256,46606.36453,47682.61255,44625.37264,41923.3909,42397.30316,42908.81674,42556.91284,43261.4386,46955.83566,57964.01647,58014.11362,63153.02884,67081.28648,69505.44733,73718.02,84887.73642,89838.95,82601.80628
"Irán, República Islámica del",IRN,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,75888857.87,81293281.82,85099204.25,88337785.58,92886810.59,105349509.4,113864026.3,122875143.2,136429636.3,152938510.5,164577411.2,181618628,201951924.6,210720112.2,216441139,209311392,240183468.4,226399716.7,190985360.3,162349654.3,122754675.9,109842507.1,128318124.6,137102089.2,122613044.9,120398133.3,104682368.6,100822821.1,91683242.77,94504483.45,104271895.5,114383015.1,115841768,113731460,111587253,113008281,118893374.1,119063029.1,119881434.2,120552972.8,125730140.2,126765594.5,135880053.2,145991976.7,149099239,150487720.2,154643936.8,164543793.3,162965319,162575474.5,169862019.8,172214540,163700105,159115487.2,164818379.4,160272717.7,171918718.3,174137669.9,168770978.5,161834188.5,165943117.6,172337124.6,176710568,183403742.9
Iraq,IRQ,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,1098703.874,1150919.334,1168285.586,1157226.777,1284958.979,1375972.218,1396096.369,1229867.139,1420309.357,1416743.97,1430578.305,1456278.6,1459640.942,1472509.417,1652843.734,1798753.504,2039833.938,2010591.441,2275603.312,2663416.229,3219639.678,3101616.042,3119114.267,2631965.461,2513249.714,2489197.209,2541567.844,2702919.529,2640430.714,2490952.319,3882720.672,1381332.934,1778138.247,2208100.947,2186338.148,2159138.94,2321788.672,2729175.974,3570456.411,4064561.204,4594180.078,4531769.267,4030634.003,2477299.472,3693005.764,3645220.204,3822615.762,3925660.615,4163693.597,4148712.265,4273972.116,4436999.338,4831029.458,4959759.355,4896063.421,4888541.979,5431092.683,5214638.283,5228601.131,5392802.183,4639560.798,4604882.108,4844289.024,4597398.161
Islandia,ISL,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,1781201.481,1745531.011,1855949.701,2010654.414,2170415.492,2288774.597,2447261.348,2377743.841,2216485.562,2248460.332,2403519.727,2695552.135,2820476.319,2967319.103,3094492.479,3074909.89,3225966.296,3484533.406,3665465.529,3806202.778,3982584.782,4105349.323,4138119.956,3995843.753,4116815.67,4219012.858,4450841.73,4778564.779,4700084.123,4654234.782,4672184.565,4608016.47,4396944.832,4409630.103,4529334.823,4510083.053,4690670.09,4920919.787,5226963.138,5372506.286,5563627.343,5710507.117,5691429.597,5773260.755,6169312.544,6444329.939,6692459.112,7076959.713,7100058.917,6533590.485,6357650.844,6455250.143,6489288.963,6720838.2,6758623.383,6985317.434,7323287.993,7453599.321,7611419.839,7584457.648,6944428.171,7190457.165,7642509.174,7795926.627
Israel,ISR,PIB per cápita (UMN a precios constantes),NY.GDP.PCAP.KN,34034.56362,36618.26969,38437.38422,41010.42589,42548.535,44784.68547,43625.60955,43033.43355,48987.82343,54202.40664,56266.10847,60495.41402,66140.96925,67066.9701,69316.87271,69949.05096,68625.35443,67800.57988,70073.55856,72536.46834,71998.57843,74347.85712,74484.04223,75598.22524,75312.99911,76983.59103,78977.90868,83260.97706,84275.75268,83334.32371,86705.26314,87949.81345,91555.12204,92823.79697,97169.76856,100858.398,104019.5081,105261.732,107063.2549,107839.8878,114087.4042,111618.6894,109260.2312,108877.3017,111975.1201,114656.2726,118934.0574,123877.4464,125695.0057,124086.3419,128703.5726,133375.3269,134262.4242,137355.3425,139979.1278,140407.9315,143695.2242,146958.9976,150028.3031,152762.8572,147893.9708,159015.9313,166008.2132,166560.8404
